text,prediction,true
"Cells have a cell membrane that controls the movement of substances that come in and out of the cell. Also, the surface area plays a roll in controlling the movement of substances aswell. Along with the cell membrane and the surface around, the volume of the cell also has a part in controlling the movement of substances. If the surface area of a cell is bigger than the volume of a cell, it will make it difficult for things to move across the cell. It is the same as if the volume is larger than the surface area.",0.4815501868724823,0.0
The mRNA goes to out of the cell and travels to the others cells and then comes back into the cell to repeat the process.,0.0015301336534321308,0.0
In order to replicate the experiment I would need to know how much vinegar should be poured in each of the four samples. I also need to know how much is the starting mass of each sample and how much is the ending mass of each sample in order to determine the mass of each sample.,0.8456084132194519,0.3333333432674408
"Some additional information we would need in order to replicate the experiment is, how much vinegar do we pour into the containers, how do we determine the mass of the four samples and how long do we rinse the samples with distilled water.",0.6263243556022644,0.6666666865348816
light gray :: I think light gray would be the best because it wouldn't be too hot or cold,0.17253921926021576,0.3333333432674408
mRNA leaves the nucleus.,5.065337518317392e-06,0.0
Instuctions come form the nucleas and with amino acids go to build protein with help from the mRNA,0.011541808024048805,0.0
the mRNA is copied and then sent out by the ribosomes. then goes through the endoplasmic reticioulm where it does its job.,0.004684801213443279,0.3333333432674408
light gray :: Because it made a mild temperature in the jar,0.017851989716291428,0.0
"In conclusion, out of the 4 tested polymer plastics, plastic type B proved to have the best stretchability because it stretched 22 mm during T1 and 23 mm during T2. One way the students could've improved their experiment is to preform a 3rd trial so results can be proved to be more reliable. A second way they can improve is to run a trial where the plastics hold weights for maybe 10 minutes so they could conclude if maybe some plastics would break in the process of being stretched.",0.7742556929588318,0.6666666865348816
"In the procedure you would need to add the time in which the stone / rock / plastics began to change when vinegar was added to them. They could have to explain when they would change or what time for each one :marble, limestone, wood and plastic. In the procedure it only explained ""After 24hrs"" but they didn't write down the time difference for each one they only put the overall time.",0.6960474252700806,0.0
mRNA- tells ribosomes the amino acid sequence to make the proteinribosomes (rRNA)- assemble the proteintRNA- Transfers the protein to the cellcell membrane- allows protein in the cell,0.0328606516122818,0.0
"When the something wants to get through, there is a signal sent and then a protein channel will open up and the item will get through.Some of the items that want to get through will be able to just slide through the phophilipids.Others can go through by the other proteins that will open up to let others in.",0.26746854186058044,0.0
You would need to know how big of cups to use. How much vinegar was put in each cup and how big of a sample to get.,0.6832631230354309,1.0
1. A permeable membrane chooses what objects enter and leave the cell.2. Active transport helps larger objects pass through this permeable membrane.3. Passive transport also helps other objects move from inside the cell or out.,0.2791900336742401,0.3333333432674408
"First, mRNA takes the codes to the ribosome to make the proteins. Then, the rRNA codes for the proteins and makes them. Then the tRNA transfers the proteins back to the nucleus. Finally, the proteins are released into the cytoplasm, and the process begins again.",0.16419373452663422,0.3333333432674408
interphaseprophase metaphaseaniphase,0.005027927458286285,0.0
Plastic type D was the most stretched out of all of the other plastics. The student needed to repeat the steps for a 3rd time also. The student should not have used the same plastic over they should have gotten a new place do the results would show validity to results.,0.5888256430625916,0.3333333432674408
One piece of information that would be helpful to know is how much vinegar do we put in the container. Another piece of info is at what temperature do we let it sit. And lastly it would be useful to know whether it should be in the light or the dark.,0.6741322875022888,0.6666666865348816
The nuclear pores.The nucleus.Premeable acceptable.,3.286934952484444e-05,0.0
I would need ^p wood mass=starting 11.2 ending11.2 ^p marble mass=starting 9.8 ending 9.4 ^p plastic mass=starting 7.2 ending 7.1,0.06854459643363953,0.0
A.) Plastic type B is the stretchiest of all the plastics tested. Plastic A is the strongest and stretche the least amount. ^p B.) The student should have andesire that the plastic sheets started out the same length. Also must have had the same amount of weights applied.,0.8437017202377319,1.0
First they should of put the amount of vinegar being used. They don't say to record there data.,0.15433849394321442,0.3333333432674408
"light gray :: Light gray will affect the doghouse because, based on the data the light gray color was the second coolest at an avera ge of 45(DEG). This will help because during the summer when it is hot, it will keep the doghouse cooler. But, it will also help during the winte r and keep the dog house warmer.",0.5507465600967407,0.6666666865348816
Considering the plastic was already stretched. It wasn't as strong as it should of been on the second trial. The student could of told how long the plastic was before it was stretched. He could of also told how heavy the weights were.,0.6108432412147522,0.6666666865348816
"The membrane surface in a cell is referred to as being 'semi-permeable.' This means that only certain things are capable of entering the cell. Therefore, the membrane would regulate what enters or leaves the cell. With these particular processes happening, the travel of substances across the cell membrane would be limited.",0.3525882363319397,0.3333333432674408
"What they missed was the samples that they were pouring, the vinegar on. They need to have every piece of information in the procedure. So other people can do this job.",0.39918532967567444,0.3333333432674408
"According to the graph,plastic type B was the plastic that was stretched when plastic that was stretched when plastic type A did not stretch as much. clearly type A is more durable and sturdy .To improve the experimental design the students should have said what each of the starting weights put on the plastic were and do a third trial to make it as accurate as possible.",0.8405748009681702,1.0
The mRNA goes to the ribosome where the tRNA translates the mRNA's codons into peptide chains that then make a polypeptide chain that goes with others to make a protien.,0.43380874395370483,0.6666666865348816
dark gray :: because dark gray color absorb more energy.,0.04722730815410614,0.0
"In conclusion what all of the plastic type (A,B,C,D) stretched at least a milimeter per trial. Two ways the student could have improved the experiment was to have a controlled sample for each type plastic before they were stretched and the student should have been more specific about  what type of plastic they used.",0.7991123199462891,0.0
"It has to makes it past all the intruders, it leaves the area it began, it mutates, it forms new cells.",0.035841505974531174,0.0
"dark gray :: The dark gray color would keep the dog house pretty cool during the summer, but also wouldn't be too cold during the w inter because the temperature was the same the whole time.",0.3826369345188141,0.0
"To replicate this experiment you would need the following information. You would need the amount of vinegar, the students used, you would need the type of samples they used and would also need the type of containers that were used. Also you would need the starting masses of each of the samples that the students used.",0.8337489366531372,1.0
"They use a system and it gets rid of the stuff that the cell doesn't need, it gets food and stuff like that for the cell to survive, and it helps the cell reproduce.",0.014105155132710934,0.0
MOVEMENNREPRODUCINGGATHERING FOOD,0.001107045798562467,0.0
"In order to replicate ta experiment, a person would need to know a few more things. They would need to know which substances to use & how much of each one. The person would need to know how much vinegar to put in the container. They would also need to know what temperature to put ta containers in. One might also want to know what type of container, how to write down the findings.",0.8972249031066895,1.0
"the flagellum, psudapod and the phylopod",0.0014337559696286917,0.0
"After reading the group's procedure, additional information that a would need in order to replicate the experiment are that a need to know the size of the containers that the samples are put in, for they need to be identical. U also need to know tha amount of samples u need to put in each container in order to obtain tha same starting mass the group of students recieved from the samples. Another factor a should know is the amount no vinegar that u pour into the containers concerning the oud example of the experiment. Another good peice of information would be the location where the samples are drying and amount of sunlight.",0.9101622700691223,1.0
when the mRNA leaves the nucleus it goes to to other cells in the organism and does what it had to to in the nucleus,0.027788711711764336,0.0
Additional information that would be needed in order to replicate the experiment would be the following: ^p 1. Explain what the four different samples would be. ^p 2. Explain how much of vinegar should exactly be poured into the four identical cup. ^p 3.Another thing is for them to how much distilled water should be used when rinsing the samples. ^p 4. Indicate is a different amount of liquid with different mass of samples.,0.7958146929740906,0.6666666865348816
Plastic type A- 10(mm)T1-T2 12 ^p B-22(mm)T1-T223 C-14(mm)T1-T2 13 ^p D-20(mm) T1-T220 ^p 2 ways the student could have improved. ^p 1. Repeat the whole procedure 3 times. ^p 2. Measure 3 times the sample of one type of plastic and measure length.,0.3708609342575073,0.6666666865348816
"First, you would need to know what samples are going in the cup. Also, we need to know how much vinegar we are pouring into the samples. Finally to duplicate this experiment you would need to know how much of the sample goes in each cup.",0.8610925674438477,0.6666666865348816
"Cells use many types of transport to move substances across the cell membrane. Active Transport is a process used where the cell uses energy and transport proteins to move substances in and out of the cell. Osmosis diffuses water molecules into the cell across the cell membrane. And finally, passive transport requires no energy and moves with the concentration gradient to move substances across the cell membrane via transport proteins.",0.1170780137181282,1.0
The protein will leave the nucleus and go out into the cell. The protein is given a specific job to do after it leaves the nucleus. The protein does this job after it leaves the nucleus. Next the protein will code for different things. Then the protein will help the cell function right.,0.06064632907509804,0.0
It  seems that plastic A is the most strechable because it is the only one that stretched longer. Two ways that the students could improve the experiment is to name the different plastics. Also add heavier weights.,0.15384989976882935,0.0
mRNA leaves the nucleus. then passes on the information needed to make proteins. the cells gather and conect the parts needed to make the protein. the last step is finished to form and pass on the protein.,0.017553256824612617,0.0
The cell wall is one-it only lets certain substances enter the cell.The cytolasm is a substance that fills the cell with a jelly material.The vacuoles moves throughout the cell getting rid of certain substances.,0.0008296085870824754,0.0
white :: The white paint will keep the dog house warm in the winter but won't be too hot in the summer. The average temperture of the white lid was 42(DEG)C. This way the dog will be comfortable in the house with the white paint color.,0.44159194827079773,0.0
"The additional information that is needed, is how  they recorded the experiment. They need to separate that experiment more when mac. Always mineral the determine and compare it to the firod time that you did the experiment. Tell what happen how in the first experiment.",0.16686919331550598,0.0
"I drew a conclusion based on the students data that plastic type B stretched out the most in mm for both trial one and trial turn. One way the students could have improved their experimental design is that they could've informed us what type of plastics were being tested like; garbage bag, freezer bag and sandwhich bag. Another way the students could've improved their experiments by how many weights did they put in for each plastic bag they stretched out.",0.7859880328178406,0.6666666865348816
"dark gray ::  The best paint color for the doghouse would be dark gray, because it will not be too hot or too cold for the dog inside. Dark gray was the color that absorbed the second highest temperature, so the temperature will keep the dog warm, but not too hot.",0.47265610098838806,0.3333333432674408
The conclusion im gonna draw based on the students data is that there amount of stretched (mm) could go up if they keep investigating. Two ways the students could have improved the experimental design and /or validity of the results is that first take a sample of one type of plastic and measure its lenght. And second repeat the procedure exactly for the remaining three plastic samples.,0.5514651536941528,0.0
"Plastic type B is the polymer plastic with the highest stretchability because in both trials it had stretched the most. this experiment is not very valid because the different polymer plastics started at different lengths which may have an effect on how much it stretches. Also, the measure of the weights weren't specified.",0.7845461368560791,1.0
A) A conclusion that I can draw from the student's data is that plastic type B stretched the most. I know this is accurate because during the second trial it come to be about the same. ^p B) To ways the student could have improved the experiment are ^p 1) He/she should have added how much each weighed and 2) He/she should have put the lengths of the plastics before they were stretched in her data.,0.8646870851516724,1.0
"You need the type of materials needed, the amount of materials in order to mix the samples and have steps in two different steps inorder to understand it.",0.5187621712684631,0.3333333432674408
(a) A conclusion that could be drawn based on the students data is that plastic type B can stretch the most with T1 being 22mm and T2 being 23. And plastic type A stretching the shortest with T1 at 10mm and T2 at 23mm. ^p (b) The student should have made sure that all plastics strips are the same length and the student should have tape all the stips in the same spot.,0.8439737558364868,1.0
the move throught the blood strem.the use thir tails to move.,0.002136157127097249,0.0
"After the mRNA leaves the nucleus, it takes the information needed to make a protein to the ribosome. After that the ribosme reads the mRNA code. Then the complimentary tRNA, with its specific amino acid comes in and attatches itself with the mRNA strand. Peptide bonds are put inbetween the amino acids and it folds up in a certain way to make a protein.",0.36624032258987427,0.6666666865348816
They carry all the information from the nucleus for the amino acid of the protein. They have to make new copies of the information to put for tRNA. Then they leave the nucleus and the tRNA travels in.,0.09200131148099899,0.0
dark gray :: I think dark gray is good because the t empeture is 48(DEG) and that's not hot so the dog is not going to be hot .And 48(DEG) is not cold either it's cool so the dog wont be cold or hot it'll be just right.But that's my opinion.,0.43676072359085083,0.3333333432674408
DESISES,2.869681111405953e-06,0.0
-Interphase-Prophase-Metaphase-Anaphase-Telophase,0.0004446102539077401,0.0
"Three processes used by cells to control the movement of substances across the cell membrane are sodium-potassium pumps, endocytosis, and exocytosis. Sodium-potassium pumps remove three sodium ions and recieve two potassium ions through a passageway in the membrane. Endocytosis is a process in which a group of phospholipids surrounds a substance outside of the cell in a circle and carries it in to the cell. Exocytosis is the same process as endocytosis except that the substances are removed from the cell instead.",0.46792325377464294,1.0
"a. The plastic that stretched the greatest has the plastic type B. Almost more than half the plastic types had stretched more the second trial. ^p b. This student should label the names of the plastic, not just, A-D.",0.7902888655662537,0.3333333432674408
"black :: If the doghouse is black, it will absorb more energy then the other colors. This is apparent in the test, where the st arting temperature for the glass jar was 24(DEG) C, and the black jar we nt up to 53(DEG) C, while the white jar only went up to 42(DEG) C.",0.5638411045074463,0.3333333432674408
the mRNA goes to the ribosome and gives the potien codes to the ribosomal RNA,0.00533391023054719,0.3333333432674408
The mRNA must leave the nucleus and travel through the cytoplasm. The mRNA must then converge with the different protein bases. The proteins mix in the the mRNA to create a strand. The protein synthesis is made when the strand reaches the normal DNA.,0.021419236436486244,0.0
1.Transcription2.Translation3. Reflection,2.4409657271462493e-05,0.0
This information needs to be added to the procedure in order to replicate the experiment; ^p -Amount of vinegar poured ^p -Identify types of samples used in the procedure ^p -Temperature and ^p -Size of containers_open/closed lid,0.4155126214027405,1.0
"Based on the student's data it looks like they wanted to see if their type of plastic had an effect on how far it can stretch. Plastic type D must be hard plastic because for both trials one and two the plastic did not move 1 mm. The students could have improved their results by telling us how much weight they used. Without the amount of weight no one knows how much to use so our results will be different. Also, in step 1 the students did not say how long the plastic must be cut.",0.789792537689209,0.6666666865348816
"You would also need to include a list of supplies, a hypothesis and amounts of how much vinegar and of the samples is needed.",0.44088083505630493,0.3333333432674408
"I would need to know if they were put into an incubator to dry or were dryed in a different way. Would also need to know the temperature of the area incubator they were put into to dry. Also I would need to know where I should place a sample. Lastly, I would need to know the type of vinegar used c for example white, apple material. Also I would need to know how top measure the mass.",0.8188636302947998,1.0
"Well fro 1 they could have named the plastics. The second way is to name why they are doing it,and finally they could have measure it was before they started testing.",0.08933769911527634,0.3333333432674408
The cell membrane can only let certain things in and out of the cells,6.365996523527429e-05,0.0
The procedure has to be more specific. It should include that the experiment needs an ending mass and the difference of the beginning and end. It should have materials listed. It should have within the procedure a mini procedure for each material.,0.43154773116111755,0.3333333432674408
"black :: The color black will affect the doghouse by m aking it a warmer environment for the dog. Plus if it is a cold winter, t he doghouse will help to keep the dog warmer. The data table shows that u sing the black lid color the air temperature was clearly around 12(DEG) higher then the white lid, about 10(DEG) higher in temperature than the light gray lid, and about 6(DEG) higher in temperature than the dark gray lid each trial. The average temperature was 53(DEG)C for the black lid, the average temperature for the dark gray lid was 48(DEG)C, the average tem perature for the light gray lid was 45(DEG)C, and the average temperatur e for the white lid was 42(DEG)C. It shows the black lid absorbs more he at to keep the doghouse warmer.",0.737480878829956,0.6666666865348816
"Based on the students data I can conclude that plastic type A was the strongest because it stretched the least amount. ^p b) For the student to improve the experimental design they could have written how much weight the put on the plastics. and to improve, the validity they should have done a third trial.",0.7434024214744568,1.0
"To test four different polymer for stretchability the student would need to record the data from the investigation to procedure, and perform a second trial exactly just like the first trial. Two ways a student could improve the experimental design and the validity of the result is first off, could try two more 'test' trials to see if the plastic type and amount stretched can be improved, second off, could use the conclusion to help out with the experiment.",0.7410935759544373,0.0
"(a) Polymer plastic B s the stretchiest polymer plastic.^p (b) The student can verify that the lengths of all the plastics are the same at the begining of the experiment to keep samples constant, and he can verify the weights of the weights and clamps to keep variables constant as well.",0.8619518280029297,1.0
mRNA leaves the nucleustravels to the ribosomedrops off 'directions' ribosome does it's job with 'directions' to make protein,0.19912000000476837,0.3333333432674408
1. Cells have a permeable membrane.2. Cells are crazy3. Cells do weird things,0.04083763808012009,0.0
1. the DNA turns into mRNA.2.then the mRNA turns into tRNA3.the cycle happens over again,0.0008334049489349127,0.0
Each type of plastic stretched about the same or a couple millimeters off to its counterpart in the second trial. The students could have improved the design by getting and telling specific types of plastic to use and to tell us what unit of measurement to measure the unstretched and then stretched plastic.,0.6761091351509094,0.0
"In order to replicate this experiment, i would need to know what she containers to use and how to measure the mass of the samples. I would also need to know how much vinegar to put in each container.",0.8785805702209473,0.6666666865348816
"After reading the group's procedure, in and for me to replicate this experiment, I would find need to know how much vinegar to be poured n each container, the size of each container and how long each sample is to be washed for. Me knowing these three additional sources of information I could successfully replicate this experiment.",0.8896139860153198,1.0
the membrane will split som that certain substances can pass through.,0.00021888849732931703,0.0
Some additional information you would  need  a control. You would also need to have the measurements of how much vinegar your putting into each of the samples. Another thing is you would have to list the samples that you are testing in your procedure.,0.7143832445144653,0.6666666865348816
"The mRNA changes into tRNA or gRNA or it will change into rRNA.  Transfer RNA helps transfer things, etc",0.003940399270504713,0.0
carries instructions from the nucleus to the amino acids sequence of a protein,0.002534081693738699,0.0
1) send signals to nerves2) Move itself places3) Make whole groups of cells,0.24550151824951172,0.0
cell membrane allows certain materials to move around the cells,6.067871436243877e-05,0.0
The mRNA will arrive at the ribosome with a message to make proteins. The proteins will begin to duplicate its chromosomes. Then the outer membrane will reform and it will have made two new proteins. Then tRNA will transfer the newly split proteins to wherever they are needed.,0.17992505431175232,0.3333333432674408
a.Based on the data from the experiment the plastics that bell's the most was plastic B in the first trial it expanded 22 min 23 min in the second trial.B. This experiment is belong a control and needs more trials to improve the validity.,0.6119998693466187,0.3333333432674408
"The cellia it has little tails that make a cell move, the water vain that go to the membran of the cell, and the memebran that controls the every thing to make the cell move.",0.03334634378552437,0.0
"light gray :: i chose light gray because i was thinking of temperatures of the seasons. in summer the light gray will reflect some o f the heat while keeping it alittle warm inside, in winter the ligh t gray will absorb alittle of the sun light making it alittle warm inside .",0.38956937193870544,0.3333333432674408
1. Cell membranes that allow enzymes to move across the cell. 2. The nucleaus that controls all the chemical processes in the cell to maintain homeostasis.3. The cell wall that allows only certain enzymes to enter and exit the cell.,0.01986430212855339,0.0
The cells send a message to the brain when something is going wrong like if you touch a hot stove the cells send a message saying hey this is hot and your hand then knows to move away.,0.14000940322875977,0.0
the cell wall keeps unwanted things from coming in and across the cell membrane.,6.866962212370709e-05,0.0
A) That for the first trial plastic type B stretched more for the second trial plastic type B stretched 1 more mm and it ended up the most plastic that has stretched.^p b) The two ways the student could have improved the experiment is by having more trials and by using the types of plastics that they were using.,0.8133306503295898,0.6666666865348816
The ribsomes carry it throughout the cell.The mitocandria carries it to the nucleus.The clear liquid stuff carries it through the cell as well.,0.00224093534052372,0.0
A) Plastic type B was the most stretchy and stretched the longest during the given time. ^p B) The way the students could of improved was they could of conducted more trials to improve the validity of the results also in their procedure they could of said to make sure each polymer plastic was measured out before the experiment so they all start at the same length.,0.8513824343681335,1.0
"To replicate this lab you would need the samples to be the same masses. Also the amount time you let the samples sit has to be the same, then you would have to remove the samples and completely clean them.",0.7103159427642822,0.0
"From reading this students procedure and reviewing their data, I have realized some plastics are significantly better than others. The data shows that plastic type B that stretched 22mm and 23mm, and plastic type D stretched 20mm both times. Types B and C because that table shows A that stretched 10 and 12mm are type C stretched 14 and 13 mm. In conclusion, plastic type B and D are much stronger than A and C. b) Two ways they could have improved the experimental design is allowing them to hang for more than 5 minutes to get better data. Also, running a third trial will improve their results.",0.8481265902519226,0.3333333432674408
it goes to the ribosome and gives the instrutions on how to make the dna.,0.02896287478506565,0.3333333432674408
In conclusion some would strech alot and same wouldn't. They could improve it by adding more clamp or by streching it more.,0.13407373428344727,0.0
"dark gray :: The reason that I selected dark gray as the o ptimal color for the doghouse is becauseout of all the colors, dark gray seemed to be the middle tempurature. This tempurature will affect the dog house by making it hotter in the winter when the sun shines on it, and c ooler then black in the summer, because it is a lighter shade than black. This will occur from the dark gray paint, because in the experiment, the use of the black lid made the air tempurature inside the jar an average of 53(DEG). The use of a white lid in the experiment made the air tempur ature inside the jar an average of 42(DEG). The use of a light gray lid made the air tempurature inside the jar an average of 45(DEG), and the u se of a dark gray lid made the air tempurature inside the jar 48(DEG). T his shows that dark gray is the middle tempurature, and ideal for a dogho use, because its tempurature was 6(DEG) hotter than the coolest tempurat ure, and 5(DEG) cooler then the hottest tempurature, making dark gray me dium in tempurature, and optimal for a dog house.",0.7889719009399414,0.6666666865348816
1.They use sodium-potassium pumps to move sodium and potassium in and out.    2.They use vacules to ingulf food through phagocytosis.3. They use markers to deside if the substance is ok to travel into the cell.,0.0776151493191719,0.3333333432674408
Plastic type B stretched the longest of them all with 22mmfor its first trial and 23mmfor the second trial. They could have improved the experimental design by measuring to make sure that one type of plastic isn't longer than another type. They also could have done another trial for more accurate results.,0.7936832308769226,1.0
dark gray ::  the dark gray might effect the iside by the temputer because the starting temputer in the exsperiment was 24 degrees and it ended up being 48 degrees each time,0.2013920098543167,0.3333333432674408
WSR,2.3799830159987323e-06,0.6666666865348816
"In order to replicate the experiment, I need to know how much vinegar I should put into the four seperate containers. I would also need to know what temperature. I should place the containers while they sit for 24 hours. I would need to know where I should place the containers too, for example, in light, in dark place, or have it exposed to sunlight.",0.8345812559127808,1.0
white :: i picked white because it will make the dog h ouse colder even when the sun hits it,0.1083257794380188,0.3333333432674408
white :: i think they should paint the dog house white because in the summer it will keep the doghouse cooler insi de and keep the dog from getting to hot.,0.20172634720802307,0.3333333432674408
one: how they got the mRNAtwo: what they are going to do with the nucleusthree: how they are planning on doing itfour: why they are going to change,0.1543438881635666,0.0
"mRNA, RNA, DNA",2.6385507226223126e-05,0.0
"I would need to know the amount of vinegar that is being poured in the containers. With what am I going to measure the mass of each sample. I think that I would also need to know the problem that is trying to be solved (specifically, what am I trying to find out).",0.7201747298240662,0.3333333432674408
One type of movement control is passive transportation.,0.0009443429298698902,0.0
they can move across water. They eat the other fish. The can swim,0.000288699462544173,0.0
"A)What the data table shows is that plastic type A and B stretched additional length in trial second trial. Plastic C stretched length in trial two and D didn't stretch farther in trial two then one.^p (B)They can increase the number of trials for those experiment, furthermore they should give the exact amount of the weight the use for experiment using grams.",0.7041375041007996,0.6666666865348816
use there tails to whip around and transfer information.they stretch out and find something closest to them.connect together and form one cell.,0.0010224690195173025,0.0
"The procedure given doesn't have enough information so that someone could replicate it. What else is needed is to state the different samples needed. It also needs to identify how much vinegar goes into each container for the samples. Lastly, we need to know what kind of containers (how big) each of them are.",0.857560396194458,1.0
THE CYTOPLASM MOVES SUBSTANCES AROUND THE CELL. THE CELL ALSO USES PROTEIN SYNTHESIS TO MOVE PROTEINS AROUND THE CELL.,0.00035171344643458724,0.0
white ::  i would choose white because you don't want t he dog to get too warm.,0.18349026143550873,0.3333333432674408
"After mRNA leaves the nucleus, it enters into the cytoplasm, where it docks at a ribosome made of rRNA. Next, tRNA reads the codons and using its anticodons goes out into the cytoplasm to pick up the amino acid that corresponds. It then travels back to the mRNA and connects its amino acid with the one previously set before it. Once the tRNA reaches the stop codon, the polypeptide chain is released and a protein has formed.",0.6064272522926331,1.0
dark gray :: because that would be the color to choose,0.10400516539812088,0.0
In order for you to replicate this experiment you need to know how much of the material they put in each cup. How much water you need and the amount of vinegar.,0.5448534488677979,0.3333333432674408
"difffusion, osmosis, and protein carriers",0.034917738288640976,0.0
"Prophase, Metaphase, Anaphase and Telophase are all major steps involved in protein synthesis.",0.05896538496017456,0.0
The information I would need in order to replicate the experiment is after you allow the samples to stand dry for 30 minutes does it have to dry in a cool area? What type of area it has to dry in and after it sits for 30 min what happens after you determine the mass?,0.44365164637565613,0.3333333432674408
"anaphase, metaphase, prophase, telophase",0.031908150762319565,0.0
white :: In the data table it shows The black lid Held in more hot air then all the other lids Black lid held in : 54 (DEG)c on trial 1 whi le the white lid held in : 42(DEG)c in the first trail the black lids average was 53(DEG)c while th e white lids average was 42(DEG)c by comapreing the data it shows that the whit e lid holds in less air.,0.6074222326278687,0.3333333432674408
I would need to know how much vinegar I was pouring into every cup. I would need to know what the samples were in the procedure. I would also need to know to record the data and take observations.,0.8324841260910034,0.6666666865348816
the four  majior parts are Mrna because sends a message to the Dna then there's Rrna which takes the message back to the dna  then there's,0.021408407017588615,0.0
"The three processes that are used by the cells to move across the cell membrane are diffustion, osmosis, and active transport.",0.09885350614786148,0.0
black ::  Black would effect the dog house because it's a darker color and darker colors absorb heat which would make the dog ho use warmer inside. In the experiment when Brandi and Jerry put the black lid on ther jar the average temprature was53(DEG)c opposed to when they put thee white lid on the average temrature was only 42(DEG). In the end black would effect the doghouse by making it much warmer inside the dog house.,0.6328096985816956,0.6666666865348816
white :: porque es el que da mas inside de glass,0.0836319625377655,0.0
"Cells have semi-permeable membranes, which allow particles to pass through cell walls, others have permeable membranes, which allow particle to move freely through the cells walls, and other cell walls are not permeable at all, allowing nothing to pass through.",0.5310389399528503,0.0
It is important to know how much vinegar to put in each container. It is also important to know how long to rinse them with distilled water or how much water should be used. The group should also write in their procedure whether or not they should cover the containers once they have the stone and vinegar in.,0.8295475244522095,1.0
"To replicate the experiment I would need to know what four different samples to use to determine the mass, how much vinegar do I pour in each of the four samples and am I doing all four at the same time. So they are taking out in 24 hrs at the same time.",0.7774813771247864,0.6666666865348816
the cell process controls what enters and leaves tthe cell membrane. it helps control the movement and helpoi t function better,0.0018349026795476675,0.0
tRNArRNAgRNAmRNA,0.0013659955002367496,0.0
Endocytosis: the cell uses energy to envelop an outside object into the cellExocytosis: the cell uses energy to envolop an inside object in order to get it out of the cellOsmosis: Water goes through the cell membrane without using energy,0.28033196926116943,0.6666666865348816
"Three processes used by cells to control movement of substances across the cell membrane are, diffusion, secretion, and absorption.",0.021820632740855217,0.0
"Based on the data I believe that plastic ""B"" has the best stretchability and its strong. ^p The students could have added a trial 3 just so the experiment could be accurate and instead of cutting all the plastics yourself get precut so they all be the same size.",0.7069706916809082,0.6666666865348816
"One major step involed in protein synthesis is when the food enters the cell, the cell breaks it down and seperates the protein and the fatty foods.",0.0018272766610607505,0.0
"The cell membrane,",4.150202585151419e-06,0.0
The mRNA is copied and the coped strand is taken to the,1.4476683645625599e-05,0.0
white :: The color white would be a great color to use in a doghouse because the inside of the doghouse would be cooler for the dog soo when its hot then it wont be to hot in its house. I say this bec ause the average temp of the color white is 42(DEG)C while the other 3 c olors are above this average temp.,0.44546544551849365,0.6666666865348816
"Well the first step is basically just the mRNA leaving the nucleus and then moving on up in the world, because you know what? The nucleus wasn't a very happy being, ultimately ending with the mRNA not liking the treatment he was recieving so he left. The second stage is the mRNA getting his own place so he can start out fresh and brand new. He settles down and finds himself a nice woman mRNA strand and they eventually have some children and live the good life.Stage three consists of the everyday life of mRNA at his work place, basically its just his day as he works and manages his life whether it be personal or business.The fourth and final stage is the overall story summed up and then it shows the family live happily ever after and even has Mr. mRNA thanking the nucleus for not liking him and forcing him to leave and roam the free world to find a better life, a more prosperous and fulfilling one.",0.5316371321678162,0.0
"Telophase, anaphase, metaphase, and mitosis.",0.035357341170310974,0.0
One of the three proccesses is when the cells travel through the blood flow.,0.005846711341291666,0.0
One way they could be more clear is by  using how much vinegar into the containers. Also they can write ho to much of the different are needed and if you need  to place the samples in a certain pt.,0.47184237837791443,0.3333333432674408
"mRNA carries the protein, then carries it to tRNA, tRNA moves binds it.",0.012878299690783024,0.0
1)You will need to know the temperature of which to keep the samples at. ^p 2)The surface are in each of the samples exposed to the vinegar. ^p 3)How much vinegar to put the samples in.,0.8139165639877319,1.0
"If this experiment was going to be repeated, a control  would need to be used. Instead of using vinegar, the materials would be placed in water. Also, the procedure does not clearly state how much vinegar is used on each material. The amounts should be equal to balance it out. Changing the amount of time the samples sit inside the containers could also change the results of the experiment.",0.7191853523254395,0.3333333432674408
amino acids help build protein and sugars for atp,0.0009682904928922653,0.0
The mRNA leaves the nucleas.  It then captures a protein.  It brings the protein to this place where DNA is made.  It uses the protein to make the DNA.,0.005718863569200039,0.0
white :: It will kepp the dog house cool and not to ho t because in the table a black lid had an average of 58 degrees and the w hite lid had an averge of 42 degrees. There for if the dog house was pain ted a darker color the doghouse would get to hot inside.,0.3710026144981384,0.6666666865348816
"First, the students should have specified what four samples to use in the first step. In step 3, the students should have told the reader that the samples were to be placed in the containers containing the vinegar. Also, it would have been a good idea to have included a step at the phd in which they would have to repeat the lab for accuracy.",0.7423540353775024,0.3333333432674408
- it has to be broken down to make the protein sythesis,0.0011372549924999475,0.0
1. Active transport is a process that requires energy because it moves substances against their concentration gradient.2. Simple diffusion is a type of passive transport that moves substances down their concentration gradient. This process requires no energy.3. Facilitated diffusion is a type of passive transport that uses protein to move substances across the cell membrane. No energy is required for this process.,0.4754810631275177,0.3333333432674408
"You would need the information to know how much vinegar to pour into the container, the information to know which sample had the greatest difference in mass, and the information to which material to use in step 3.",0.6209118962287903,0.3333333432674408
"light-independent ractions, light-dependent reactions",0.0005634862463921309,0.0
